Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-02-22,08:10:00,87.2,87.3,87.2,87.3,130000,0
2017-02-22,08:15:00,87.3,87.3,87.2,87.3,116500,0
2017-02-22,08:20:00,87.3,87.35,87.25,87.35,144000,0
2017-02-22,08:25:00,87.35,87.35,87.3,87.3,212000,0
2017-02-22,08:30:00,87.3,87.35,87.15,87.2,240500,0
2017-02-22,08:35:00,87.2,87.25,87.15,87.2,180500,0
2017-02-22,08:40:00,87.2,87.25,87.15,87.2,296500,0
2017-02-22,08:45:00,87.2,87.25,87.15,87.2,346000,0
2017-02-22,08:50:00,87.2,87.25,87.1,87.1,262000,0
2017-02-22,08:55:00,87.1,87.15,87.05,87.05,525000,0
2017-02-22,09:00:00,87.05,87.5,87.05,87.45,2817360,0
2017-02-23,02:35:00,86.95,87.35,86.8,87.1,587457,0
2017-02-23,02:40:00,87.1,87.2,87,87.1,225000,0
2017-02-23,02:45:00,87.1,87.2,86.85,87.05,607500,0
2017-02-23,02:50:00,87.05,87.05,86.8,86.9,313000,0
2017-02-23,02:55:00,86.9,86.9,86.8,86.85,214000,0
2017-02-23,03:00:00,86.85,86.9,86.75,86.75,176800,0
2017-02-23,03:05:00,86.75,86.85,86.75,86.8,151000,0
2017-02-23,03:10:00,86.8,86.9,86.8,86.9,133000,0
2017-02-23,03:15:00,86.9,86.9,86.75,86.8,230500,0
2017-02-23,03:20:00,86.8,86.8,86.6,86.65,471500,0
2017-02-23,03:25:00,86.65,86.7,86.6,86.65,174773,0
2017-02-23,03:30:00,86.65,86.7,86.65,86.7,156000,0
2017-02-23,03:35:00,86.7,86.7,86.6,86.65,176500,0
2017-02-23,03:40:00,86.65,86.65,86.5,86.55,261000,0
2017-02-23,03:45:00,86.55,86.65,86.5,86.65,176488,0
2017-02-23,03:50:00,86.65,86.7,86.6,86.65,142000,0
2017-02-23,03:55:00,86.65,86.7,86.55,86.65,522000,0
2017-02-23,04:00:00,86.65,86.65,86.5,86.55,259500,0
2017-02-23,04:05:00,86.55,86.6,86.55,86.6,110200,0
2017-02-23,04:10:00,86.6,86.65,86.55,86.6,143500,0
2017-02-23,04:15:00,86.6,86.6,86.55,86.6,65000,0
2017-02-23,04:20:00,86.6,86.6,86.5,86.55,171000,0
2017-02-23,04:25:00,86.55,86.55,86.4,86.5,516276,0
2017-02-23,04:30:00,86.5,86.7,86.5,86.7,238000,0
2017-02-23,04:35:00,86.7,86.75,86.55,86.55,136000,0
2017-02-23,04:40:00,86.55,86.65,86.55,86.55,161000,0
2017-02-23,04:45:00,86.55,86.6,86.55,86.6,108000,0
2017-02-23,04:50:00,86.6,86.6,86.5,86.6,188600,0
2017-02-23,04:55:00,86.6,86.65,86.55,86.65,165268,0
2017-02-23,05:00:00,86.65,86.65,86.45,86.5,332500,0
2017-02-23,06:05:00,86.5,86.65,86.4,86.45,499500,0
2017-02-23,06:10:00,86.45,86.5,86.4,86.45,296500,0
2017-02-23,06:15:00,86.45,86.5,86.4,86.5,200500,0
2017-02-23,06:20:00,86.5,86.55,86.5,86.55,194315,0
2017-02-23,06:25:00,86.55,86.55,86.5,86.55,127552,0
2017-02-23,06:30:00,86.55,86.6,86.55,86.55,327500,0
2017-02-23,06:35:00,86.55,86.6,86.5,86.55,173580,0
2017-02-23,06:40:00,86.55,86.55,86.4,86.45,513344,0
2017-02-23,06:45:00,86.45,86.5,86.4,86.4,97500,0
2017-02-23,06:50:00,86.4,86.45,86.3,86.35,525500,0
2017-02-23,06:55:00,86.35,86.35,86.15,86.15,923000,0
2017-02-23,07:00:00,86.15,86.4,86.1,86.3,597100,0
2017-02-23,07:05:00,86.3,86.35,86.2,86.2,181000,0
2017-02-23,07:10:00,86.2,86.3,86.2,86.3,158000,0
2017-02-23,07:15:00,86.3,86.45,86.25,86.45,478940,0
2017-02-23,07:20:00,86.45,86.45,86.4,86.45,168016,0
2017-02-23,07:25:00,86.45,86.5,86.4,86.45,202000,0
2017-02-23,07:30:00,86.45,86.45,86.4,86.4,123000,0
2017-02-23,07:35:00,86.4,86.45,86.3,86.3,542425,0
2017-02-23,07:40:00,86.3,86.4,86.3,86.35,251000,0
2017-02-23,07:45:00,86.35,86.4,86.35,86.4,171000,0
2017-02-23,07:50:00,86.4,86.5,86.35,86.4,499000,0
2017-02-23,07:55:00,86.4,86.5,86.4,86.45,326000,0
2017-02-23,08:00:00,86.45,86.55,86.45,86.55,118500,0
2017-02-23,08:05:00,86.55,86.6,86.45,86.45,212000,0
2017-02-23,08:10:00,86.45,86.5,86.4,86.5,145000,0
2017-02-23,08:15:00,86.5,86.5,86.4,86.45,129500,0
2017-02-23,08:20:00,86.45,86.55,86.45,86.55,242500,0
2017-02-23,08:25:00,86.55,86.55,86.45,86.5,220500,0
2017-02-23,08:30:00,86.5,86.5,86.4,86.45,339000,0
2017-02-23,08:35:00,86.45,86.5,86.4,86.5,260000,0
2017-02-23,08:40:00,86.5,86.5,86.45,86.5,121000,0
2017-02-23,08:45:00,86.5,86.55,86.45,86.5,349000,0
2017-02-23,08:50:00,86.5,86.55,86.45,86.55,435500,0
2017-02-23,08:55:00,86.55,86.65,86.5,86.55,504000,0
2017-02-23,09:00:00,86.55,86.6,86.35,86.35,2244000,0
2017-02-24,02:35:00,86.85,86.9,86.55,86.8,320375,0
2017-02-24,02:40:00,86.8,86.8,86.6,86.75,288000,0
2017-02-24,02:45:00,86.75,87.05,86.75,86.9,296000,0
2017-02-24,02:50:00,86.9,87.05,86.85,87,197000,0
2017-02-24,02:55:00,87,87.1,87,87.05,161000,0
2017-02-24,03:00:00,87.05,87.1,86.8,86.9,339500,0
2017-02-24,03:05:00,86.9,86.95,86.85,86.95,66600,0
2017-02-24,03:10:00,86.95,87,86.85,86.9,192500,0
2017-02-24,03:15:00,86.9,87.05,86.9,87.05,159500,0
2017-02-24,03:20:00,87.05,87.05,86.8,86.85,223000,0
2017-02-24,03:25:00,86.85,86.95,86.8,86.85,190500,0
2017-02-24,03:30:00,86.85,86.95,86.85,86.9,341000,0
2017-02-24,03:35:00,86.9,87.1,86.9,87.05,485500,0
2017-02-24,03:40:00,87.05,87.05,87,87.05,185000,0
2017-02-24,03:45:00,87.05,87.2,87.05,87.1,404000,0
2017-02-24,03:50:00,87.1,87.2,87.1,87.15,151500,0
2017-02-24,03:55:00,87.15,87.2,87.1,87.15,169133,0
2017-02-24,04:00:00,87.15,87.2,87.15,87.15,68500,0
2017-02-24,04:05:00,87.15,87.3,87.15,87.3,245500,0
2017-02-24,04:10:00,87.3,87.35,87.25,87.25,165500,0
2017-02-24,04:15:00,87.25,87.25,87.1,87.15,217000,0
2017-02-24,04:20:00,87.15,87.15,87,87.05,80500,0
2017-02-24,04:25:00,87.05,87.15,87,87.15,185500,0
2017-02-24,04:30:00,87.15,87.15,87.1,87.15,25000,0
2017-02-24,04:35:00,87.15,87.15,87.1,87.1,114500,0
2017-02-24,04:40:00,87.1,87.15,87.1,87.15,74000,0
2017-02-24,04:45:00,87.15,87.25,87.1,87.25,125000,0
2017-02-24,04:50:00,87.25,87.25,87.2,87.2,12000,0
2017-02-24,04:55:00,87.2,87.25,87.1,87.15,410000,0
2017-02-24,05:00:00,87.15,87.2,87.05,87.05,53500,0
2017-02-24,06:05:00,87.05,87.2,86.95,87.05,324473,0
2017-02-24,06:10:00,87.05,87.05,86.75,86.9,376000,0
2017-02-24,06:15:00,86.9,86.95,86.8,86.85,124500,0
2017-02-24,06:20:00,86.85,86.85,86.7,86.8,321000,0
2017-02-24,06:25:00,86.8,86.8,86.7,86.75,84500,0
2017-02-24,06:30:00,86.75,86.75,86.6,86.7,223139,0
2017-02-24,06:35:00,86.7,86.7,86.65,86.7,82500,0
2017-02-24,06:40:00,86.7,86.7,86.65,86.65,77000,0
2017-02-24,06:45:00,86.65,86.7,86.65,86.65,55500,0
2017-02-24,06:50:00,86.65,86.75,86.65,86.75,60500,0
2017-02-24,06:55:00,86.75,86.85,86.75,86.85,74000,0
2017-02-24,07:00:00,86.85,86.95,86.8,86.9,139500,0
2017-02-24,07:05:00,86.9,86.95,86.8,86.8,89000,0
2017-02-24,07:10:00,86.8,86.95,86.8,86.9,80500,0
2017-02-24,07:15:00,86.9,86.9,86.85,86.9,25000,0
2017-02-24,07:20:00,86.9,86.9,86.8,86.8,119000,0
2017-02-24,07:25:00,86.8,87,86.8,87,225505,0
2017-02-24,07:30:00,87,87.05,86.95,87.05,175933,0
2017-02-24,07:35:00,87.05,87.25,87.05,87.25,280500,0
2017-02-24,07:40:00,87.25,87.3,87.15,87.15,198000,0
2017-02-24,07:45:00,87.15,87.2,87.1,87.1,106500,0
2017-02-24,07:50:00,87.1,87.2,87.1,87.1,83000,0
2017-02-24,07:55:00,87.1,87.15,87.05,87.1,112646,0
2017-02-24,08:00:00,87.1,87.1,86.95,87.1,149500,0
2017-02-24,08:05:00,87.1,87.1,86.95,87,108500,0
2017-02-24,08:10:00,87,87.05,87,87,94000,0
2017-02-24,08:15:00,87,87.05,86.95,87,83500,0
2017-02-24,08:20:00,87,87.05,86.95,87.05,117500,0
2017-02-24,08:25:00,87.05,87.05,86.9,86.95,168500,0
2017-02-24,08:30:00,86.95,87.05,86.85,87.05,262000,0
2017-02-24,08:35:00,87.05,87.05,86.85,86.95,336000,0
2017-02-24,08:40:00,86.95,87,86.9,87,138000,0
2017-02-24,08:45:00,87,87,86.8,86.8,227500,0
