Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-02-28,15:10:00,189.15,189.15,189.1,189.1,30,0
2017-02-28,15:20:00,189.5,189.5,189.5,189.5,85,0
2017-02-28,15:25:00,189.1,189.1,189,189,69,0
2017-02-28,15:35:00,189.4,189.4,189,189,12,0
2017-02-28,15:40:00,189.3,189.3,189.3,189.3,50,0
2017-02-28,15:45:00,189.3,189.3,189.3,189.3,111,0
2017-02-28,15:55:00,189.2,189.2,188.3,188.4,87,0
2017-02-28,16:05:00,189.2,189.3,189.2,189.3,32,0
2017-02-28,16:10:00,189.3,189.3,189.3,189.3,23,0
2017-02-28,16:15:00,189.3,189.3,189.3,189.3,3,0
2017-02-28,16:20:00,189.4,189.4,189.4,189.4,80,0
2017-02-28,16:25:00,189.4,189.6,189.4,189.6,38,0
2017-02-28,16:35:00,189.5,190.15,189.5,190.15,215,0
2017-02-28,16:40:00,190.15,191,190.15,191,84,0
2017-02-28,16:45:00,191,191,191,191,32,0
2017-02-28,16:50:00,191.5,192,191,192,431,0
2017-03-01,09:05:00,193,193,193,193,128,0
2017-03-01,09:10:00,193.5,193.7,193.5,193.7,39,0
2017-03-01,09:15:00,193.5,193.5,193,193,12,0
2017-03-01,09:20:00,193.5,193.6,193.35,193.6,145,0
2017-03-01,09:25:00,193,193,193,193,3,0
2017-03-01,09:30:00,193.7,193.7,193.7,193.7,80,0
2017-03-01,09:35:00,193.1,193.65,193.1,193.65,59,0
2017-03-01,09:40:00,193.7,193.7,193,193.7,146,0
2017-03-01,09:45:00,193.7,193.7,193,193.7,271,0
2017-03-01,10:00:00,193.7,193.7,193.5,193.7,60,0
2017-03-01,10:15:00,193.7,193.7,193.7,193.7,9,0
2017-03-01,10:20:00,193.2,193.2,193.2,193.2,25,0
2017-03-01,10:25:00,193.2,193.2,193,193,250,0
2017-03-01,10:30:00,193.2,193.5,193,193,177,0
2017-03-01,10:35:00,193,193,192.65,192.65,95,0
2017-03-01,10:45:00,193,193,192.7,192.7,20,0
2017-03-01,11:00:00,192.7,193,192.7,193,155,0
2017-03-01,11:05:00,193,193,193,193,40,0
2017-03-01,11:10:00,192.7,192.7,192.7,192.7,40,0
2017-03-01,11:15:00,192.75,193,192.75,192.75,75,0
2017-03-01,11:30:00,193.2,193.45,193.2,193.45,389,0
2017-03-01,11:40:00,193.45,193.45,193.45,193.45,4,0
2017-03-01,11:45:00,193.5,193.5,193.5,193.5,2,0
2017-03-01,11:55:00,193.5,193.5,193.5,193.5,23,0
2017-03-01,12:00:00,193.55,193.6,193.55,193.6,11,0
2017-03-01,12:05:00,193.6,193.7,193.6,193.7,52,0
2017-03-01,12:10:00,193.65,193.7,193.65,193.7,36,0
2017-03-01,12:15:00,193.7,193.7,193.7,193.7,15,0
2017-03-01,12:20:00,193.7,193.7,193.7,193.7,29,0
2017-03-01,12:25:00,193.25,193.7,193.25,193.7,190,0
2017-03-01,12:35:00,193.5,193.5,193.05,193.05,207,0
2017-03-01,12:45:00,193.1,193.6,193.1,193.6,50,0
2017-03-01,13:00:00,193.1,193.1,193.1,193.1,10,0
2017-03-01,13:25:00,193,193,192.75,192.75,30,0
2017-03-01,13:30:00,193,193,193,193,15,0
2017-03-01,13:35:00,192.75,192.75,192.65,192.65,110,0
2017-03-01,13:45:00,192.7,193.6,192.7,193.55,159,0
2017-03-01,14:00:00,193.6,193.7,193.6,193.7,163,0
2017-03-01,14:05:00,193.8,193.85,192.85,192.85,427,0
2017-03-01,14:10:00,192.85,192.85,192.8,192.8,90,0
2017-03-01,14:40:00,192.8,192.8,192.65,192.65,50,0
2017-03-01,14:45:00,192.65,192.65,192.65,192.65,16,0
2017-03-01,15:00:00,193.35,193.4,193.35,193.4,22,0
2017-03-01,15:05:00,193.4,193.5,193.4,193.5,51,0
2017-03-01,15:10:00,193.4,193.4,193.4,193.4,34,0
2017-03-01,15:15:00,193.5,193.5,193.35,193.35,37,0
2017-03-01,15:35:00,193.4,193.4,193.4,193.4,20,0
2017-03-01,15:40:00,193.35,193.35,193,193,4,0
2017-03-01,15:55:00,193,193,193,193,10,0
2017-03-01,16:00:00,192.65,192.65,192.55,192.55,125,0
2017-03-01,16:10:00,193.35,193.35,193.35,193.35,10,0
2017-03-01,16:15:00,192.75,192.8,192.7,192.8,136,0
2017-03-01,16:20:00,192.7,192.7,192.6,192.6,148,0
2017-03-01,16:25:00,193,193,193,193,10,0
2017-03-01,16:30:00,193,193,193,193,20,0
2017-03-01,16:35:00,193,193.3,192.85,193.3,37,0
2017-03-01,16:40:00,193.3,193.4,193.3,193.4,111,0
2017-03-01,16:45:00,193,193,193,193,20,0
2017-03-01,16:50:00,193,193,192.75,192.75,153,0
2017-03-02,09:05:00,193.5,193.5,193.5,193.5,362,0
2017-03-02,09:10:00,193.5,193.5,192.6,192.7,264,0
2017-03-02,09:15:00,192.7,192.7,192.7,192.7,6,0
2017-03-02,09:20:00,192.7,192.7,190.85,190.85,157,0
2017-03-02,09:25:00,190.85,190.85,190.85,190.85,28,0
2017-03-02,09:30:00,191.15,191.15,191.05,191.05,71,0
2017-03-02,09:35:00,191.25,191.25,191.05,191.05,103,0
2017-03-02,09:40:00,190.95,191,190.5,190.5,107,0
2017-03-02,09:45:00,191,191,191,191,77,0
2017-03-02,09:50:00,191,191,191,191,12,0
2017-03-02,09:55:00,191,191,191,191,30,0
2017-03-02,10:00:00,191,191,190.85,190.85,87,0
2017-03-02,10:05:00,190.8,190.8,190.5,190.7,124,0
2017-03-02,10:10:00,190.7,190.8,190.7,190.7,69,0
2017-03-02,10:15:00,190.8,191,190.8,191,39,0
2017-03-02,10:20:00,191,191,190.7,190.7,15,0
2017-03-02,10:25:00,190.9,191,190.5,191,166,0
2017-03-02,10:30:00,190.8,190.8,190.5,190.75,627,0
2017-03-02,10:35:00,190.8,190.8,190.75,190.75,107,0
2017-03-02,10:45:00,190.75,190.75,190.75,190.75,47,0
2017-03-02,10:50:00,191,191,191,191,11,0
2017-03-02,10:55:00,191,191,191,191,6,0
2017-03-02,11:10:00,190.8,191,190.75,190.75,148,0
2017-03-02,11:20:00,190.75,190.75,190.5,190.5,204,0
2017-03-02,11:25:00,190.5,190.5,189.9,189.9,262,0
2017-03-02,11:35:00,189.9,189.9,189.9,189.9,21,0
2017-03-02,11:40:00,190,190,189.9,189.9,160,0
2017-03-02,11:45:00,190.5,190.5,190.5,190.5,10,0
2017-03-02,11:50:00,190.5,190.5,189.55,189.55,130,0
2017-03-02,11:55:00,189.55,189.55,189.55,189.55,10,0
2017-03-02,12:00:00,189.6,190,189.55,190,83,0
2017-03-02,12:05:00,190,190.8,190,190.8,150,0
2017-03-02,12:10:00,190.8,190.8,190.8,190.8,250,0
2017-03-02,12:15:00,190,190.6,190,190.6,8,0
2017-03-02,12:30:00,190.05,190.05,189.55,189.6,80,0
2017-03-02,12:35:00,190.05,190.05,189,189,650,0
2017-03-02,12:45:00,189.1,189.9,189.1,189.9,60,0
2017-03-02,13:00:00,189.9,189.9,189.85,189.9,91,0
2017-03-02,13:05:00,189.85,189.9,189.85,189.9,21,0
2017-03-02,13:10:00,189.25,189.25,189.15,189.15,30,0
2017-03-02,13:15:00,189.15,189.95,189.15,189.95,204,0
2017-03-02,13:25:00,189.25,189.25,189.2,189.2,44,0
2017-03-02,13:35:00,189.2,189.2,189.15,189.15,236,0
2017-03-02,13:40:00,189.95,189.95,189.2,189.2,32,0
2017-03-02,13:50:00,189.95,189.95,189.95,189.95,2,0
2017-03-02,14:00:00,189.7,189.7,189.7,189.7,10,0
2017-03-02,14:10:00,189.95,190,189.95,190,64,0
2017-03-02,14:15:00,190,190,190,190,8,0
2017-03-02,14:20:00,190,190,190,190,15,0
2017-03-02,14:30:00,189.95,189.95,189.95,189.95,25,0
2017-03-02,14:35:00,189.95,189.95,189.95,189.95,75,0
2017-03-02,14:40:00,190,190,190,190,15,0
2017-03-02,14:45:00,190,190,190,190,35,0
2017-03-02,14:55:00,190.5,190.5,190.5,190.5,28,0
2017-03-02,15:25:00,190,190.5,190,190.5,33,0
2017-03-02,15:40:00,190.5,190.5,190.5,190.5,103,0
2017-03-02,15:45:00,190,190,190,190,25,0
2017-03-02,15:50:00,190,190,190,190,29,0
2017-03-02,15:55:00,190,190,190,190,27,0
2017-03-02,16:00:00,190.85,190.85,190.85,190.85,10,0
2017-03-02,16:05:00,190,190.75,190,190.75,52,0
2017-03-02,16:20:00,190.4,190.4,190.2,190.25,21,0
2017-03-02,16:30:00,190.2,190.5,190.2,190.2,35,0
2017-03-02,16:35:00,190.2,190.2,190.2,190.2,5,0
2017-03-02,16:40:00,190.2,190.35,190.2,190.35,11,0
2017-03-02,16:45:00,190.35,190.35,190.35,190.35,6,0
2017-03-02,16:50:00,190.9,190.9,190.9,190.9,251,0
2017-03-03,09:05:00,188,188,187,188,1096,0
2017-03-03,09:10:00,188,188,188,188,351,0
2017-03-03,09:15:00,188.1,188.8,187,187,748,0
2017-03-03,09:20:00,187,187.9,187,187.4,162,0
2017-03-03,09:25:00,187.4,187.4,187.4,187.4,7,0
2017-03-03,09:30:00,187.5,187.9,187.5,187.9,90,0
2017-03-03,09:35:00,187.9,187.9,187.6,187.6,68,0
2017-03-03,09:40:00,187.6,187.6,187.5,187.6,115,0
2017-03-03,09:45:00,187.5,187.6,187.1,187.6,316,0
2017-03-03,09:50:00,187.6,187.6,187.6,187.6,6,0
2017-03-03,09:55:00,187.9,187.9,187.9,187.9,15,0
2017-03-03,10:00:00,187.65,187.65,187.65,187.65,65,0
2017-03-03,10:05:00,187.6,187.6,187.5,187.5,51,0
2017-03-03,10:10:00,187.5,187.65,187.5,187.65,59,0
2017-03-03,10:15:00,187.4,187.5,187.4,187.4,76,0
2017-03-03,10:25:00,187.4,187.4,187.15,187.15,60,0
2017-03-03,10:35:00,187.45,187.5,187.4,187.5,62,0
2017-03-03,10:40:00,187.7,187.7,187.5,187.5,22,0
2017-03-03,10:45:00,187.5,187.7,187.5,187.7,140,0
2017-03-03,10:50:00,187.7,187.7,187.7,187.7,23,0
2017-03-03,10:55:00,187.7,187.8,187.7,187.8,85,0
2017-03-03,11:00:00,187.8,187.8,187.4,187.4,540,0
2017-03-03,11:05:00,187.5,187.5,187.4,187.5,69,0
2017-03-03,11:10:00,187.5,187.5,187.5,187.5,2,0
2017-03-03,11:15:00,187.4,187.5,187.4,187.5,189,0
2017-03-03,11:25:00,187.15,187.15,187,187,378,0
2017-03-03,11:30:00,187,187.15,187,187.15,60,0
2017-03-03,11:35:00,187,187.15,187,187,102,0
2017-03-03,11:40:00,187.4,187.4,187.4,187.4,10,0
2017-03-03,11:45:00,187.5,187.5,187.5,187.5,10,0
2017-03-03,11:50:00,187.4,187.4,187.1,187.1,60,0
2017-03-03,11:55:00,187.05,187.05,187,187,195,0
2017-03-03,12:00:00,187,187,187,187,30,0
2017-03-03,12:05:00,187.1,187.1,187.1,187.1,131,0
2017-03-03,12:10:00,187.05,187.05,187,187,209,0
2017-03-03,12:15:00,187,187.1,187,187.1,546,0
2017-03-03,12:20:00,187.1,187.1,187.1,187.1,4,0
2017-03-03,12:25:00,187,187,187,187,50,0
2017-03-03,12:30:00,187,187.1,187,187.1,205,0
2017-03-03,12:35:00,187.1,187.1,187.1,187.1,12,0
2017-03-03,12:40:00,187.1,187.1,187.1,187.1,10,0
2017-03-03,12:50:00,187.1,187.1,187.1,187.1,400,0
2017-03-03,12:55:00,187.1,187.1,187.1,187.1,100,0
2017-03-03,13:00:00,187.1,187.1,187,187,184,0
2017-03-03,13:20:00,187.05,187.1,187.05,187.1,17,0
2017-03-03,13:25:00,187.1,187.1,187,187.05,591,0
2017-03-03,13:30:00,187.05,187.05,187.05,187.05,60,0
2017-03-03,13:35:00,187,187,187,187,60,0
2017-03-03,13:40:00,187.1,187.1,187.1,187.1,45,0
2017-03-03,13:45:00,187.1,187.1,187.05,187.1,34,0
2017-03-03,13:50:00,187.1,187.1,187.05,187.05,19,0
2017-03-03,13:55:00,187.05,187.1,187,187,92,0
2017-03-03,14:00:00,187.1,187.1,187.1,187.1,158,0
2017-03-03,14:05:00,187.1,187.1,187.1,187.1,303,0
2017-03-03,14:10:00,187.05,187.1,187.05,187.1,100,0
2017-03-03,14:15:00,187.1,187.1,187.1,187.1,4,0
2017-03-03,14:25:00,187.1,187.1,187.1,187.1,20,0
2017-03-03,14:30:00,187.1,187.1,187.1,187.1,10,0
2017-03-03,14:35:00,187.1,187.1,187.1,187.1,20,0
2017-03-03,14:45:00,187.1,187.1,187.1,187.1,50,0
2017-03-03,14:50:00,187.05,187.1,187.05,187.1,98,0
2017-03-03,14:55:00,187.1,187.1,187.1,187.1,30,0
2017-03-03,15:00:00,187.1,187.1,187.05,187.1,110,0
2017-03-03,15:05:00,187.1,187.1,187,187,115,0
2017-03-03,15:10:00,187,187.1,187,187.1,134,0
2017-03-03,15:15:00,187.1,187.1,187.1,187.1,54,0
2017-03-03,15:20:00,187.1,187.1,187.1,187.1,15,0
2017-03-03,15:25:00,187.1,187.1,187.1,187.1,77,0
2017-03-03,15:30:00,187.1,187.1,187.1,187.1,15,0
2017-03-03,15:40:00,187.1,187.1,187.1,187.1,100,0
2017-03-03,15:50:00,187.1,187.1,187.1,187.1,154,0
2017-03-03,15:55:00,187,187.1,187,187.1,475,0
2017-03-03,16:00:00,187,187,187,187,71,0
2017-03-03,16:05:00,187,187.1,187,187,121,0
2017-03-03,16:10:00,187.1,187.1,187.1,187.1,26,0
2017-03-03,16:20:00,187,187,187,187,150,0
2017-03-03,16:25:00,187.1,187.1,187.1,187.1,12,0
2017-03-03,16:30:00,187.1,187.1,187.1,187.1,42,0
2017-03-03,16:35:00,187.1,187.1,187.1,187.1,20,0
2017-03-03,16:40:00,187.05,187.05,187.05,187.05,50,0
2017-03-03,16:45:00,187.05,187.05,187,187,393,0
2017-03-03,16:50:00,187.05,187.1,187,187.1,317,0
2017-03-06,09:05:00,185.5,185.5,183.5,184.4,1082,0
2017-03-06,09:10:00,184.4,185,184.4,184.9,307,0
2017-03-06,09:15:00,185,185,184,184,143,0
2017-03-06,09:20:00,184.15,184.95,184,184.15,190,0
2017-03-06,09:25:00,184.15,185.35,184.15,185,162,0
2017-03-06,09:30:00,185,185,184.95,185,206,0
2017-03-06,09:35:00,185,185,184.5,185,319,0
2017-03-06,09:40:00,185.2,185.4,185,185,211,0
2017-03-06,09:50:00,184.8,184.8,184.65,184.65,265,0
2017-03-06,09:55:00,185.4,185.4,185.4,185.4,119,0
2017-03-06,10:05:00,185.45,185.45,185.35,185.4,141,0
2017-03-06,10:10:00,185,185.4,184.65,184.65,188,0
2017-03-06,10:15:00,185.3,185.3,185.3,185.3,43,0
2017-03-06,10:20:00,185.3,185.4,185,185.4,315,0
2017-03-06,10:25:00,185.25,185.4,185.25,185.4,142,0
2017-03-06,10:35:00,185.15,185.15,185.1,185.1,20,0
2017-03-06,10:40:00,185.1,185.1,185.1,185.1,19,0
2017-03-06,10:55:00,185.3,185.3,185.3,185.3,19,0
2017-03-06,11:00:00,185.3,185.4,185.1,185.4,266,0
2017-03-06,11:05:00,185.15,185.15,185.1,185.1,107,0
2017-03-06,11:10:00,185.1,185.1,185.1,185.1,71,0
2017-03-06,11:15:00,185.3,185.3,185.3,185.3,9,0
2017-03-06,11:25:00,185.5,185.5,185.1,185.1,101,0
2017-03-06,11:30:00,185.3,185.3,185.3,185.3,2,0
2017-03-06,11:35:00,185.3,185.3,185.1,185.1,35,0
2017-03-06,11:50:00,185.1,185.1,185.1,185.1,100,0
2017-03-06,12:00:00,185.1,185.1,185.1,185.1,40,0
2017-03-06,12:05:00,185.1,185.1,185.1,185.1,47,0
2017-03-06,12:25:00,185.4,185.5,185.4,185.5,110,0
2017-03-06,12:30:00,185.2,185.2,185.1,185.1,230,0
2017-03-06,12:50:00,185.5,185.5,185.5,185.5,8,0
2017-03-06,12:55:00,185.5,185.5,185.5,185.5,62,0
2017-03-06,13:05:00,185.5,185.5,185.5,185.5,30,0
2017-03-06,13:10:00,185.5,185.5,185.5,185.5,12,0
2017-03-06,13:15:00,185.4,185.4,185.4,185.4,47,0
2017-03-06,13:20:00,185.5,185.5,185.5,185.5,24,0
2017-03-06,13:25:00,185.4,185.5,185.1,185.5,572,0
2017-03-06,13:40:00,185.3,185.75,185.3,185.75,34,0
2017-03-06,13:50:00,185.25,185.25,185.25,185.25,44,0
2017-03-06,14:20:00,186.2,186.4,186.2,186.4,30,0
2017-03-06,14:25:00,186.35,186.35,186.35,186.35,12,0
2017-03-06,14:30:00,186.4,186.4,186.4,186.4,62,0
2017-03-06,14:35:00,186.4,186.5,186.4,186.5,76,0
2017-03-06,14:45:00,186.1,186.1,186.1,186.1,1,0
2017-03-06,14:55:00,185.8,185.8,185.25,185.25,154,0
2017-03-06,15:05:00,186,186,186,186,18,0
2017-03-06,15:30:00,186,186,186,186,65,0
2017-03-06,15:40:00,186.4,186.4,186.4,186.4,105,0
2017-03-06,15:50:00,185.4,185.4,185.3,185.3,112,0
2017-03-06,16:05:00,185.3,185.3,185.3,185.3,28,0
2017-03-06,16:10:00,185.8,185.8,185.8,185.8,9,0
2017-03-06,16:15:00,185.3,185.3,185.1,185.1,200,0
2017-03-06,16:30:00,185.15,185.7,185.1,185.7,200,0
2017-03-06,16:40:00,185.5,186,185.45,186,384,0
2017-03-06,16:50:00,186.05,187,186,187,623,0
2017-03-07,09:05:00,185.1,185.25,185.1,185.25,469,0
2017-03-07,09:10:00,185.45,185.5,185.45,185.5,182,0
2017-03-07,09:15:00,185.5,186,185.5,186,207,0
2017-03-07,09:20:00,185.55,186,185.5,186,372,0
2017-03-07,09:25:00,185.75,186,185.75,186,300,0
2017-03-07,09:30:00,185.6,185.6,185.6,185.6,2,0
2017-03-07,09:35:00,185.6,186,185.6,186,601,0
2017-03-07,09:40:00,185.6,185.6,185.6,185.6,110,0
2017-03-07,09:45:00,185.95,185.95,185.6,185.95,178,0
2017-03-07,09:55:00,185.5,185.5,185.5,185.5,120,0
2017-03-07,10:00:00,185.5,185.5,185.5,185.5,446,0
2017-03-07,10:10:00,185.15,185.15,185.15,185.15,291,0
2017-03-07,10:15:00,185.1,185.1,185.1,185.1,108,0
2017-03-07,10:20:00,185.15,185.15,185.15,185.15,91,0
2017-03-07,10:25:00,185.05,185.05,184.5,184.5,107,0
2017-03-07,10:30:00,184.2,185,183.7,185,490,0
2017-03-07,10:35:00,184.95,185,184.95,185,70,0
2017-03-07,10:40:00,184.8,184.9,184.8,184.9,50,0
2017-03-07,10:50:00,184.05,184.05,184.05,184.05,37,0
2017-03-07,10:55:00,184.05,184.05,183.8,183.9,270,0
2017-03-07,11:00:00,183.8,183.8,183.8,183.8,25,0
2017-03-07,11:10:00,184.3,184.3,184.3,184.3,10,0
2017-03-07,11:15:00,184,184,184,184,100,0
2017-03-07,11:20:00,184,184,183.9,183.9,116,0
2017-03-07,11:25:00,183.9,183.9,183.85,183.9,11,0
2017-03-07,11:30:00,184,184,184,184,10,0
2017-03-07,11:40:00,184,184,184,184,10,0
2017-03-07,11:50:00,184.05,184.05,184,184,108,0
2017-03-07,11:55:00,184,184,184,184,6,0
2017-03-07,12:10:00,184.2,184.2,183,183.2,2114,0
2017-03-07,12:15:00,183.2,183.2,183,183,459,0
2017-03-07,12:20:00,183.1,183.1,183.1,183.1,30,0
2017-03-07,12:25:00,183.2,183.2,183.1,183.1,15,0
2017-03-07,12:30:00,183.1,183.1,183.1,183.1,5,0
2017-03-07,12:35:00,183.1,183.1,181,182,1085,0
2017-03-07,12:40:00,182,182,181,181.05,43,0
2017-03-07,12:45:00,181.95,182.4,181.95,182.4,118,0
2017-03-07,12:50:00,182.4,182.4,182.4,182.4,29,0
2017-03-07,12:55:00,182.35,182.35,182.35,182.35,200,0
2017-03-07,13:00:00,182.35,182.35,182.35,182.35,10,0
2017-03-07,13:05:00,182,182,182,182,14,0
2017-03-07,13:10:00,181.75,181.75,181.75,181.75,27,0
2017-03-07,13:15:00,181.55,181.55,181.55,181.55,30,0
2017-03-07,13:20:00,181.75,181.75,181.5,181.5,27,0
2017-03-07,13:25:00,181.75,181.75,181.75,181.75,28,0
2017-03-07,13:30:00,181.5,181.5,181.5,181.5,6,0
2017-03-07,13:35:00,181.5,181.9,181.5,181.9,85,0
2017-03-07,13:40:00,181.4,181.4,181.4,181.4,10,0
2017-03-07,13:45:00,181.4,181.65,181.2,181.65,51,0
2017-03-07,13:50:00,181.4,181.4,181.4,181.4,51,0
2017-03-07,13:55:00,181.9,182.45,181.9,182.45,260,0
2017-03-07,14:00:00,182.55,182.55,182.55,182.55,124,0
2017-03-07,14:05:00,182.65,182.9,182.65,182.9,21,0
2017-03-07,14:10:00,182.9,182.9,182.9,182.9,10,0
2017-03-07,14:15:00,182.8,183,182.6,183,223,0
2017-03-07,14:20:00,183,183,183,183,15,0
2017-03-07,14:25:00,183.2,183.2,183.2,183.2,39,0
2017-03-07,14:30:00,183.2,183.8,183.2,183.8,21,0
2017-03-07,14:35:00,183.8,183.8,183.8,183.8,20,0
2017-03-07,14:40:00,183.75,183.8,183.75,183.8,50,0
2017-03-07,14:55:00,183.6,183.6,183.6,183.6,15,0
2017-03-07,15:05:00,183.75,183.8,183.75,183.8,41,0
2017-03-07,15:15:00,183.75,183.75,183.75,183.75,14,0
2017-03-07,15:20:00,183.7,183.7,183.7,183.7,1,0
2017-03-07,15:35:00,183.5,183.5,183.5,183.5,15,0
2017-03-07,15:45:00,183.15,183.15,183.15,183.15,50,0
2017-03-07,15:50:00,183.05,183.05,183,183,36,0
2017-03-07,15:55:00,183,183,182.7,182.7,100,0
2017-03-07,16:00:00,182.7,182.7,182.7,182.7,8,0
2017-03-07,16:05:00,182.8,182.8,182.7,182.7,52,0
2017-03-07,16:15:00,182.7,182.7,182.7,182.7,31,0
2017-03-07,16:30:00,183,183.4,183,183.4,10,0
2017-03-07,16:35:00,183.4,183.4,183.4,183.4,29,0
2017-03-07,16:45:00,182.7,182.8,182.6,182.8,240,0
2017-03-07,16:50:00,182.8,182.8,182.15,182.15,274,0
2017-03-08,09:05:00,182.15,182.8,182.15,182.8,264,0
2017-03-08,09:10:00,183,183,182.5,182.5,66,0
2017-03-08,09:15:00,182.2,182.5,182.2,182.5,40,0
2017-03-08,09:20:00,182.2,182.2,182.1,182.1,162,0
2017-03-08,09:30:00,182.1,182.1,181.5,181.5,420,0
2017-03-08,09:35:00,182.1,182.1,181.5,181.5,43,0
2017-03-08,09:40:00,182,182,182,182,50,0
2017-03-08,09:45:00,182,182,182,182,5,0
2017-03-08,09:50:00,182,182.05,182,182.05,175,0
2017-03-08,09:55:00,182.5,182.5,182,182,144,0
2017-03-08,10:00:00,181.5,181.5,181.5,181.5,20,0
2017-03-08,10:05:00,181.45,181.45,181.15,181.15,18,0
2017-03-08,10:15:00,181.15,181.5,181.15,181.5,204,0
2017-03-08,10:20:00,181.15,181.15,181,181,424,0
2017-03-08,10:30:00,180.5,180.5,180.5,180.5,42,0
2017-03-08,10:35:00,181,181,180.5,180.5,37,0
2017-03-08,10:40:00,180.5,181,180.5,180.5,81,0
2017-03-08,10:45:00,180.5,180.5,180.5,180.5,157,0
2017-03-08,10:50:00,180.5,180.95,180.5,180.95,16,0
2017-03-08,11:00:00,180.95,180.95,180.95,180.95,8,0
2017-03-08,11:05:00,180.95,181,180.95,181,6,0
2017-03-08,11:15:00,180.95,181,180.95,181,50,0
2017-03-08,11:30:00,180.85,180.85,180.85,180.85,1,0
2017-03-08,11:35:00,180.85,180.9,180.85,180.9,30,0
2017-03-08,11:40:00,180.9,180.9,180.9,180.9,10,0
2017-03-08,11:45:00,180.9,181,180.9,181,59,0
2017-03-08,12:05:00,180.9,180.9,180.9,180.9,7,0
2017-03-08,12:20:00,180.65,180.65,180.55,180.55,20,0
2017-03-08,12:25:00,180.9,180.9,180.9,180.9,30,0
2017-03-08,12:30:00,180.55,180.55,175.6,178,1639,0
2017-03-08,12:35:00,178,178.5,177.5,177.5,116,0
2017-03-08,12:45:00,178.8,178.8,178.6,178.8,34,0
2017-03-08,12:50:00,178.85,178.85,178.85,178.85,50,0
2017-03-08,12:55:00,178.85,178.85,178.85,178.85,35,0
2017-03-08,13:00:00,178.8,178.8,178.8,178.8,171,0
2017-03-08,13:05:00,178.8,178.9,178.8,178.9,763,0
2017-03-08,13:10:00,179.9,180,179.9,180,27,0
2017-03-08,13:40:00,180,180,180,180,23,0
2017-03-08,13:50:00,179,180,179,180,107,0
2017-03-08,13:55:00,179.95,180,179,179,205,0
2017-03-08,14:05:00,179.05,179.05,179,179,32,0
2017-03-08,14:10:00,179,179,179,179,200,0
2017-03-08,14:15:00,179,179,178.85,178.85,26,0
2017-03-08,14:20:00,179,180,179,180,25,0
2017-03-08,14:25:00,180,180,178.85,180,136,0
2017-03-08,14:30:00,180.45,180.45,180.45,180.45,10,0
2017-03-08,14:35:00,179,179,179,179,20,0
2017-03-08,14:45:00,179,179,179,179,90,0
2017-03-08,14:50:00,179,179,178.85,178.85,37,0
2017-03-08,15:05:00,178.7,178.7,178.7,178.7,21,0
2017-03-08,15:40:00,178.75,178.75,178.75,178.75,9,0
2017-03-08,15:45:00,178.75,178.75,178.75,178.75,10,0
2017-03-08,16:00:00,179.5,179.5,179.5,179.5,23,0
2017-03-08,16:05:00,179.5,179.5,179.5,179.5,16,0
2017-03-08,16:15:00,179.95,179.95,179.95,179.95,5,0
2017-03-08,16:20:00,178.75,178.75,178.75,178.75,20,0
2017-03-08,16:25:00,178.95,178.95,178.95,178.95,40,0
2017-03-08,16:30:00,178.75,178.75,178.75,178.75,95,0
2017-03-08,16:35:00,179.35,179.9,179.35,179.9,69,0
2017-03-08,16:40:00,179.9,179.9,179.8,179.8,54,0
2017-03-08,16:50:00,178.9,179.9,178.9,179.9,100,0
2017-03-09,09:05:00,180.5,180.5,180.5,180.5,43,0
2017-03-09,09:10:00,180,180,180,180,15,0
2017-03-09,09:15:00,180,180,180,180,200,0
2017-03-09,09:30:00,180.5,180.5,180.5,180.5,55,0
2017-03-09,09:35:00,180,180,180,180,4,0
2017-03-09,09:40:00,180,180,180,180,20,0
2017-03-09,09:45:00,180.5,180.5,180.5,180.5,3,0
2017-03-09,09:50:00,180,180,180,180,18,0
2017-03-09,10:00:00,179.9,179.9,179.6,179.65,27,0
2017-03-09,10:05:00,179.95,180,179.95,180,160,0
2017-03-09,10:10:00,180,180,180,180,4,0
2017-03-09,10:15:00,180,180,180,180,30,0
2017-03-09,10:20:00,179.65,179.65,179.65,179.65,6,0
2017-03-09,10:25:00,179.95,179.95,179.55,179.55,23,0
2017-03-09,10:35:00,179.95,179.95,179.95,179.95,100,0
2017-03-09,10:40:00,179.95,179.95,179.6,179.6,13,0
2017-03-09,10:55:00,179.95,180,179.95,180,197,0
2017-03-09,11:05:00,180.15,180.15,180.05,180.05,40,0
2017-03-09,11:10:00,180.25,180.25,180.25,180.25,5,0
2017-03-09,11:15:00,180.05,180.05,179.55,180,150,0
2017-03-09,11:25:00,179.55,179.55,179.55,179.55,50,0
2017-03-09,11:30:00,179.55,179.55,179.55,179.55,50,0
2017-03-09,11:40:00,179.55,179.55,179.55,179.55,80,0
2017-03-09,11:50:00,179.55,179.55,179.55,179.55,4,0
2017-03-09,11:55:00,179.5,179.5,179.5,179.5,50,0
2017-03-09,12:05:00,179.15,179.5,179.15,179.15,58,0
2017-03-09,12:15:00,179.55,179.55,179.55,179.55,24,0
2017-03-09,12:20:00,179.55,179.55,179.15,179.15,72,0
2017-03-09,12:30:00,179.2,179.2,179.2,179.2,40,0
2017-03-09,12:40:00,179.2,179.25,179.15,179.15,337,0
2017-03-09,12:45:00,179.2,179.2,179.2,179.2,30,0
